index,label,ltable_name,ltable_pinyin,match,rtable_name,rtable_pinyin,wifi
ws12120,0,火齐潮汕砂锅粥,huoqichaoshanshaguozhou,B0FFI8G12B,乐家园潮汕砂锅粥望京店,lejiayuanchaoshanshaguozhouwangjingdian,w982
ws12121,0,火齐潮汕砂锅粥,huoqichaoshanshaguozhou,93358394,乐家园潮汕砂锅粥望京店,lejiayuanchaoshanshaguozhouwangjingdian,w982
ws12122,0,火齐潮汕砂锅粥,huoqichaoshanshaguozhou,B0FFJPV767,街电乐家园潮汕砂锅粥望京店,jiedianlejiayuanchaoshanshaguozhouwangjingdian,w982
ws12123,0,火齐潮汕砂锅粥,huoqichaoshanshaguozhou,113043821,北京市工商行政管理局朝阳分局望京工商所电动汽车充电站,beijingshigongshanghangzhengguanlijuzhaoyangfenjuwangjinggongshangsuodiandongqichechongdianzhan,w982
ws12124,0,sijiminfu,sijiminfu,121157065,北京幸福惠通建筑装饰工程有限公司北京市朝阳区望京S0H0.T2C座112室地下一层,beijingxingfuhuitongjianzhuzhuangshigongchengyouxiangongsibeijingshizhaoyangquwangjingS0H0.T2Czuo112shidixiayiceng,w983
ws12125,0,sijiminfu,sijiminfu,113043821,北京市工商行政管理局朝阳分局望京工商所电动汽车充电站,beijingshigongshanghangzhengguanlijuzhaoyangfenjuwangjinggongshangsuodiandongqichechongdianzhan,w983
ws12126,0,sijiminfu,sijiminfu,B0FFHW34QK,北京床上影院智能米家望京SoHo自助酒店公寓阜通东大街分店,beijingchuangshangyingyuanzhinengmijiawangjingSoHozizhujiudiangongyufutongdongdajiefendian,w983
ws12127,0,sijiminfu,sijiminfu,90539679,北京床上影院智能米家望京SoHo自助酒店公寓阜通东大街分店,beijingchuangshangyingyuanzhinengmijiawangjingSoHozizhujiudiangongyufutongdongdajiefendian,w983
ws12128,0,sijiminfu,sijiminfu,113457728,中国联通北京海河联通科技有限公司沃厅望京夏都家园底商,zhongguoliantongbeijinghaiheliantongkejiyouxiangongsiwotingwangjingxiadoujiayuandishang,w983
ws12129,0,sijiminfu,sijiminfu,69334490,猫山王榴莲甜品蛋糕MusangKing猫叔新荟城购物中心店,maoshanwangliuliantianpindangaoMusangKingmaoshuxinhuichenggouwuzhongxindian,w983
ws12130,0,sijiminfu,sijiminfu,83279796,上海浦东发展银行北京望京支行停车场北京望京支行,shanghaipudongfazhanyinhangbeijingwangjingzhixingtingchechangbeijingwangjingzhixing,w983
ws12131,0,sijiminfu,sijiminfu,110853452,minibus,minibus,w983
ws12132,0,sijiminfu,sijiminfu,B0FFI99VPJ|32307647,Charm 塑形 瘦身 养生 工作室望京国际商业中心店,Charm suxing shoushen yangsheng gongzuoshiwangjingguojishangyezhongxindian,w983
ws12133,0,sijiminfu,sijiminfu,68020782,Color Around涂来涂去少儿创意美术中心望京SOHO中心,Color AroundtulaituqushaoerchuangyimeishuzhongxinwangjingSOHOzhongxin,w983
ws12134,0,金万享,jinwanxiang,121157065,北京幸福惠通建筑装饰工程有限公司北京市朝阳区望京S0H0.T2C座112室地下一层,beijingxingfuhuitongjianzhuzhuangshigongchengyouxiangongsibeijingshizhaoyangquwangjingS0H0.T2Czuo112shidixiayiceng,w984
ws12135,0,金万享,jinwanxiang,113043821,北京市工商行政管理局朝阳分局望京工商所电动汽车充电站,beijingshigongshanghangzhengguanlijuzhaoyangfenjuwangjinggongshangsuodiandongqichechongdianzhan,w984
ws12136,0,金万享,jinwanxiang,B0FFHW34QK,北京床上影院智能米家望京SoHo自助酒店公寓阜通东大街分店,beijingchuangshangyingyuanzhinengmijiawangjingSoHozizhujiudiangongyufutongdongdajiefendian,w984
ws12137,0,金万享,jinwanxiang,90539679,北京床上影院智能米家望京SoHo自助酒店公寓阜通东大街分店,beijingchuangshangyingyuanzhinengmijiawangjingSoHozizhujiudiangongyufutongdongdajiefendian,w984
ws12138,0,金万享,jinwanxiang,113457728,中国联通北京海河联通科技有限公司沃厅望京夏都家园底商,zhongguoliantongbeijinghaiheliantongkejiyouxiangongsiwotingwangjingxiadoujiayuandishang,w984
ws12139,0,金万享,jinwanxiang,B0FFJIYPDS,街电金万享国际商务酒店,jiedianjinwanxiangguojishangwujiudian,w984
ws12140,0,金万享,jinwanxiang,B0FFF54PEW,北京金百商贸有限公司六佰本望京明显苑西北,beijingjinbaishangmaoyouxiangongsiliubaibenwangjingmingxianyuanxibei,w984
ws12141,0,金万享,jinwanxiang,83279796,上海浦东发展银行北京望京支行停车场北京望京支行,shanghaipudongfazhanyinhangbeijingwangjingzhixingtingchechangbeijingwangjingzhixing,w984
ws12142,0,金万享,jinwanxiang,B0FFJJB0DM,怪兽充电钢管厂五区小郡肝串串香望京店,guaishouchongdiangangguanchangwuquxiaojunganchuanchuanxiangwangjingdian,w984
ws12143,0,金万享,jinwanxiang,69334490,猫山王榴莲甜品蛋糕MusangKing猫叔新荟城购物中心店,maoshanwangliuliantianpindangaoMusangKingmaoshuxinhuichenggouwuzhongxindian,w984
ws12144,0,yunhaiyao,yunhaiyao,121157065,北京幸福惠通建筑装饰工程有限公司北京市朝阳区望京S0H0.T2C座112室地下一层,beijingxingfuhuitongjianzhuzhuangshigongchengyouxiangongsibeijingshizhaoyangquwangjingS0H0.T2Czuo112shidixiayiceng,w650
ws12145,0,yunhaiyao,yunhaiyao,113043821,北京市工商行政管理局朝阳分局望京工商所电动汽车充电站,beijingshigongshanghangzhengguanlijuzhaoyangfenjuwangjinggongshangsuodiandongqichechongdianzhan,w650
ws12146,0,yunhaiyao,yunhaiyao,B0FFHW34QK,北京床上影院智能米家望京SoHo自助酒店公寓阜通东大街分店,beijingchuangshangyingyuanzhinengmijiawangjingSoHozizhujiudiangongyufutongdongdajiefendian,w650
ws12147,0,yunhaiyao,yunhaiyao,90539679,北京床上影院智能米家望京SoHo自助酒店公寓阜通东大街分店,beijingchuangshangyingyuanzhinengmijiawangjingSoHozizhujiudiangongyufutongdongdajiefendian,w650
ws12148,0,yunhaiyao,yunhaiyao,69334490,猫山王榴莲甜品蛋糕MusangKing猫叔新荟城购物中心店,maoshanwangliuliantianpindangaoMusangKingmaoshuxinhuichenggouwuzhongxindian,w650
ws12149,0,喜来稀肉_wiwide,xilaixirou_wiwide,121157065,北京幸福惠通建筑装饰工程有限公司北京市朝阳区望京S0H0.T2C座112室地下一层,beijingxingfuhuitongjianzhuzhuangshigongchengyouxiangongsibeijingshizhaoyangquwangjingS0H0.T2Czuo112shidixiayiceng,w986
ws12150,0,喜来稀肉_wiwide,xilaixirou_wiwide,113043821,北京市工商行政管理局朝阳分局望京工商所电动汽车充电站,beijingshigongshanghangzhengguanlijuzhaoyangfenjuwangjinggongshangsuodiandongqichechongdianzhan,w986
ws12151,0,喜来稀肉_wiwide,xilaixirou_wiwide,B0FFHW34QK,北京床上影院智能米家望京SoHo自助酒店公寓阜通东大街分店,beijingchuangshangyingyuanzhinengmijiawangjingSoHozizhujiudiangongyufutongdongdajiefendian,w986
ws12152,0,喜来稀肉_wiwide,xilaixirou_wiwide,90539679,北京床上影院智能米家望京SoHo自助酒店公寓阜通东大街分店,beijingchuangshangyingyuanzhinengmijiawangjingSoHozizhujiudiangongyufutongdongdajiefendian,w986
ws12153,0,喜来稀肉_wiwide,xilaixirou_wiwide,83279796,上海浦东发展银行北京望京支行停车场北京望京支行,shanghaipudongfazhanyinhangbeijingwangjingzhixingtingchechangbeijingwangjingzhixing,w986
ws12154,0,xiaoshiguangmang,xiaoshiguangmang,121157065,北京幸福惠通建筑装饰工程有限公司北京市朝阳区望京S0H0.T2C座112室地下一层,beijingxingfuhuitongjianzhuzhuangshigongchengyouxiangongsibeijingshizhaoyangquwangjingS0H0.T2Czuo112shidixiayiceng,w987
ws12155,0,xiaoshiguangmang,xiaoshiguangmang,69334490,猫山王榴莲甜品蛋糕MusangKing猫叔新荟城购物中心店,maoshanwangliuliantianpindangaoMusangKingmaoshuxinhuichenggouwuzhongxindian,w987
ws12156,0,xiaoshiguangmang,xiaoshiguangmang,113043821,北京市工商行政管理局朝阳分局望京工商所电动汽车充电站,beijingshigongshanghangzhengguanlijuzhaoyangfenjuwangjinggongshangsuodiandongqichechongdianzhan,w987
ws12157,0,xiaoshiguangmang,xiaoshiguangmang,B0FFHW34QK,北京床上影院智能米家望京SoHo自助酒店公寓阜通东大街分店,beijingchuangshangyingyuanzhinengmijiawangjingSoHozizhujiudiangongyufutongdongdajiefendian,w987
ws12158,0,xiaoshiguangmang,xiaoshiguangmang,90539679,北京床上影院智能米家望京SoHo自助酒店公寓阜通东大街分店,beijingchuangshangyingyuanzhinengmijiawangjingSoHozizhujiudiangongyufutongdongdajiefendian,w987
ws12159,0,xiaoshiguangmang,xiaoshiguangmang,97568138,sunshine yoga,sunshine yoga,w987
ws12160,0,xiaoshiguangmang,xiaoshiguangmang,113457728,中国联通北京海河联通科技有限公司沃厅望京夏都家园底商,zhongguoliantongbeijinghaiheliantongkejiyouxiangongsiwotingwangjingxiadoujiayuandishang,w987
ws12161,0,xiaoshiguangmang,xiaoshiguangmang,B0FFJ35DOP|103675980,阳光小百合 美甲美睫 sunshine&sayuri,yangguangxiaobaihe meijiameijie sunshine&sayuri,w987
ws12162,0,xiaoshiguangmang,xiaoshiguangmang,23905220,Best Body Health & Fitness 贝斯特私教健身工作室,Best Body Health & Fitness beisitesijiaojianshengongzuoshi,w987
ws12163,0,xiaoshiguangmang,xiaoshiguangmang,B0FFI99VPJ|32307647,Charm 塑形 瘦身 养生 工作室望京国际商业中心店,Charm suxing shoushen yangsheng gongzuoshiwangjingguojishangyezhongxindian,w987
ws12164,0,bibigo_soho,bibigo_soho,121157065,北京幸福惠通建筑装饰工程有限公司北京市朝阳区望京S0H0.T2C座112室地下一层,beijingxingfuhuitongjianzhuzhuangshigongchengyouxiangongsibeijingshizhaoyangquwangjingS0H0.T2Czuo112shidixiayiceng,w988
ws12165,0,bibigo_soho,bibigo_soho,113043821,北京市工商行政管理局朝阳分局望京工商所电动汽车充电站,beijingshigongshanghangzhengguanlijuzhaoyangfenjuwangjinggongshangsuodiandongqichechongdianzhan,w988
ws12166,0,bibigo_soho,bibigo_soho,B0FFHW34QK,北京床上影院智能米家望京SoHo自助酒店公寓阜通东大街分店,beijingchuangshangyingyuanzhinengmijiawangjingSoHozizhujiudiangongyufutongdongdajiefendian,w988
ws12167,0,bibigo_soho,bibigo_soho,90539679,北京床上影院智能米家望京SoHo自助酒店公寓阜通东大街分店,beijingchuangshangyingyuanzhinengmijiawangjingSoHozizhujiudiangongyufutongdongdajiefendian,w988
ws12168,0,bibigo_soho,bibigo_soho,113457728,中国联通北京海河联通科技有限公司沃厅望京夏都家园底商,zhongguoliantongbeijinghaiheliantongkejiyouxiangongsiwotingwangjingxiadoujiayuandishang,w988
ws12169,0,bibigo_soho,bibigo_soho,83279796,上海浦东发展银行北京望京支行停车场北京望京支行,shanghaipudongfazhanyinhangbeijingwangjingzhixingtingchechangbeijingwangjingzhixing,w988
ws12170,0,bibigo_soho,bibigo_soho,69334490,猫山王榴莲甜品蛋糕MusangKing猫叔新荟城购物中心店,maoshanwangliuliantianpindangaoMusangKingmaoshuxinhuichenggouwuzhongxindian,w988
ws12171,0,bibigo_soho,bibigo_soho,B0FFI99VPJ|32307647,Charm 塑形 瘦身 养生 工作室望京国际商业中心店,Charm suxing shoushen yangsheng gongzuoshiwangjingguojishangyezhongxindian,w988
ws12172,0,bibigo_soho,bibigo_soho,B0FFJ5275N|110509632,北京Locals路客·北京朝阳A10舍公寓望京体育公园分店,beijingLocalsluke·beijingzhaoyangA10shegongyuwangjingtiyugongyuanfendian,w988
ws12173,0,bibigo_soho,bibigo_soho,92628504,老妈手擀刀削面上可味美食城望京soho店,laomashougandaoxiaomianshangkeweimeishichengwangjingsohodian,w988
ws12174,0,JIEFUHENMIAN,JIEFUHENMIAN,121157065,北京幸福惠通建筑装饰工程有限公司北京市朝阳区望京S0H0.T2C座112室地下一层,beijingxingfuhuitongjianzhuzhuangshigongchengyouxiangongsibeijingshizhaoyangquwangjingS0H0.T2Czuo112shidixiayiceng,w989
ws12175,0,JIEFUHENMIAN,JIEFUHENMIAN,113043821,北京市工商行政管理局朝阳分局望京工商所电动汽车充电站,beijingshigongshanghangzhengguanlijuzhaoyangfenjuwangjinggongshangsuodiandongqichechongdianzhan,w989
ws12176,0,JIEFUHENMIAN,JIEFUHENMIAN,B0FFHW34QK,北京床上影院智能米家望京SoHo自助酒店公寓阜通东大街分店,beijingchuangshangyingyuanzhinengmijiawangjingSoHozizhujiudiangongyufutongdongdajiefendian,w989
ws12177,0,JIEFUHENMIAN,JIEFUHENMIAN,90539679,北京床上影院智能米家望京SoHo自助酒店公寓阜通东大街分店,beijingchuangshangyingyuanzhinengmijiawangjingSoHozizhujiudiangongyufutongdongdajiefendian,w989
ws12178,0,JIEFUHENMIAN,JIEFUHENMIAN,113457728,中国联通北京海河联通科技有限公司沃厅望京夏都家园底商,zhongguoliantongbeijinghaiheliantongkejiyouxiangongsiwotingwangjingxiadoujiayuandishang,w989
ws12179,0,黄门老灶火锅,huangmenlaozaohuoguo,121157065,北京幸福惠通建筑装饰工程有限公司北京市朝阳区望京S0H0.T2C座112室地下一层,beijingxingfuhuitongjianzhuzhuangshigongchengyouxiangongsibeijingshizhaoyangquwangjingS0H0.T2Czuo112shidixiayiceng,w990
ws12180,0,黄门老灶火锅,huangmenlaozaohuoguo,93973680,乾矿老火锅,qiankuanglaohuoguo,w990
ws12181,0,黄门老灶火锅,huangmenlaozaohuoguo,113043821,北京市工商行政管理局朝阳分局望京工商所电动汽车充电站,beijingshigongshanghangzhengguanlijuzhaoyangfenjuwangjinggongshangsuodiandongqichechongdianzhan,w990
ws12182,0,黄门老灶火锅,huangmenlaozaohuoguo,B0FFHW34QK,北京床上影院智能米家望京SoHo自助酒店公寓阜通东大街分店,beijingchuangshangyingyuanzhinengmijiawangjingSoHozizhujiudiangongyufutongdongdajiefendian,w990
ws12183,0,黄门老灶火锅,huangmenlaozaohuoguo,90539679,北京床上影院智能米家望京SoHo自助酒店公寓阜通东大街分店,beijingchuangshangyingyuanzhinengmijiawangjingSoHozizhujiudiangongyufutongdongdajiefendian,w990
ws12184,0,友佳超市2,youjiachaoshi2,121157065,北京幸福惠通建筑装饰工程有限公司北京市朝阳区望京S0H0.T2C座112室地下一层,beijingxingfuhuitongjianzhuzhuangshigongchengyouxiangongsibeijingshizhaoyangquwangjingS0H0.T2Czuo112shidixiayiceng,w991
ws12185,0,友佳超市2,youjiachaoshi2,113043821,北京市工商行政管理局朝阳分局望京工商所电动汽车充电站,beijingshigongshanghangzhengguanlijuzhaoyangfenjuwangjinggongshangsuodiandongqichechongdianzhan,w991
ws12186,0,友佳超市2,youjiachaoshi2,74834476,友利超市,youlichaoshi,w991
ws12187,0,友佳超市2,youjiachaoshi2,81536618,怡家超市,yijiachaoshi,w991
ws12188,0,友佳超市2,youjiachaoshi2,93946337,平价超市,pingjiachaoshi,w991
ws12189,0,友佳超市2,youjiachaoshi2,B0FFHW34QK,北京床上影院智能米家望京SoHo自助酒店公寓阜通东大街分店,beijingchuangshangyingyuanzhinengmijiawangjingSoHozizhujiudiangongyufutongdongdajiefendian,w991
ws12190,0,友佳超市2,youjiachaoshi2,90539679,北京床上影院智能米家望京SoHo自助酒店公寓阜通东大街分店,beijingchuangshangyingyuanzhinengmijiawangjingSoHozizhujiudiangongyufutongdongdajiefendian,w991
ws12191,0,友佳超市2,youjiachaoshi2,113457728,中国联通北京海河联通科技有限公司沃厅望京夏都家园底商,zhongguoliantongbeijinghaiheliantongkejiyouxiangongsiwotingwangjingxiadoujiayuandishang,w991
ws12192,0,友佳超市2,youjiachaoshi2,B0FFH5QAGI,菜鸟驿站望京西园2区202号楼东侧兴盛达便利超市,cainiaoyizhanwangjingxiyuan2qu202haoloudongcexingshengdabianlichaoshi,w991
ws12193,0,友佳超市2,youjiachaoshi2,107019052,菜鸟驿站望京西园2区202号楼东侧兴盛达便利超市,cainiaoyizhanwangjingxiyuan2qu202haoloudongcexingshengdabianlichaoshi,w991
ws12194,0,匠湘,jiangxiang,121157065,北京幸福惠通建筑装饰工程有限公司北京市朝阳区望京S0H0.T2C座112室地下一层,beijingxingfuhuitongjianzhuzhuangshigongchengyouxiangongsibeijingshizhaoyangquwangjingS0H0.T2Czuo112shidixiayiceng,w992
ws12195,0,匠湘,jiangxiang,113043821,北京市工商行政管理局朝阳分局望京工商所电动汽车充电站,beijingshigongshanghangzhengguanlijuzhaoyangfenjuwangjinggongshangsuodiandongqichechongdianzhan,w992
ws12196,0,匠湘,jiangxiang,113457728,中国联通北京海河联通科技有限公司沃厅望京夏都家园底商,zhongguoliantongbeijinghaiheliantongkejiyouxiangongsiwotingwangjingxiadoujiayuandishang,w992
ws12197,0,匠湘,jiangxiang,B0FFHW34QK,北京床上影院智能米家望京SoHo自助酒店公寓阜通东大街分店,beijingchuangshangyingyuanzhinengmijiawangjingSoHozizhujiudiangongyufutongdongdajiefendian,w992
ws12198,0,匠湘,jiangxiang,90539679,北京床上影院智能米家望京SoHo自助酒店公寓阜通东大街分店,beijingchuangshangyingyuanzhinengmijiawangjingSoHozizhujiudiangongyufutongdongdajiefendian,w992
ws12199,0,新天地KTV,xintiandiKTV,121157065,北京幸福惠通建筑装饰工程有限公司北京市朝阳区望京S0H0.T2C座112室地下一层,beijingxingfuhuitongjianzhuzhuangshigongchengyouxiangongsibeijingshizhaoyangquwangjingS0H0.T2Czuo112shidixiayiceng,w993
ws12200,0,新天地KTV,xintiandiKTV,B0FFJ6WC5T|13752160,麒麟新天地,qilinxintiandi,w993
ws12201,0,新天地KTV,xintiandiKTV,113043821,北京市工商行政管理局朝阳分局望京工商所电动汽车充电站,beijingshigongshanghangzhengguanlijuzhaoyangfenjuwangjinggongshangsuodiandongqichechongdianzhan,w993
ws12202,0,新天地KTV,xintiandiKTV,B0FFHW34QK,北京床上影院智能米家望京SoHo自助酒店公寓阜通东大街分店,beijingchuangshangyingyuanzhinengmijiawangjingSoHozizhujiudiangongyufutongdongdajiefendian,w993
ws12203,0,新天地KTV,xintiandiKTV,90539679,北京床上影院智能米家望京SoHo自助酒店公寓阜通东大街分店,beijingchuangshangyingyuanzhinengmijiawangjingSoHozizhujiudiangongyufutongdongdajiefendian,w993
ws12204,0,duolezhiri,duolezhiri,121157065,北京幸福惠通建筑装饰工程有限公司北京市朝阳区望京S0H0.T2C座112室地下一层,beijingxingfuhuitongjianzhuzhuangshigongchengyouxiangongsibeijingshizhaoyangquwangjingS0H0.T2Czuo112shidixiayiceng,w994
ws12205,0,duolezhiri,duolezhiri,113043821,北京市工商行政管理局朝阳分局望京工商所电动汽车充电站,beijingshigongshanghangzhengguanlijuzhaoyangfenjuwangjinggongshangsuodiandongqichechongdianzhan,w994
ws12206,0,duolezhiri,duolezhiri,B0FFHW34QK,北京床上影院智能米家望京SoHo自助酒店公寓阜通东大街分店,beijingchuangshangyingyuanzhinengmijiawangjingSoHozizhujiudiangongyufutongdongdajiefendian,w994
ws12207,0,duolezhiri,duolezhiri,90539679,北京床上影院智能米家望京SoHo自助酒店公寓阜通东大街分店,beijingchuangshangyingyuanzhinengmijiawangjingSoHozizhujiudiangongyufutongdongdajiefendian,w994
ws12208,0,duolezhiri,duolezhiri,113457728,中国联通北京海河联通科技有限公司沃厅望京夏都家园底商,zhongguoliantongbeijinghaiheliantongkejiyouxiangongsiwotingwangjingxiadoujiayuandishang,w994
ws12209,0,duolezhiri,duolezhiri,68020782,Color Around涂来涂去少儿创意美术中心望京SOHO中心,Color AroundtulaituqushaoerchuangyimeishuzhongxinwangjingSOHOzhongxin,w994
ws12210,0,duolezhiri,duolezhiri,83279796,上海浦东发展银行北京望京支行停车场北京望京支行,shanghaipudongfazhanyinhangbeijingwangjingzhixingtingchechangbeijingwangjingzhixing,w994
ws12211,0,duolezhiri,duolezhiri,B0FFI99VPJ|32307647,Charm 塑形 瘦身 养生 工作室望京国际商业中心店,Charm suxing shoushen yangsheng gongzuoshiwangjingguojishangyezhongxindian,w994
ws12212,0,duolezhiri,duolezhiri,B0FFIR4N1H,北京fleur望京空气净化智能家电新居普通公寓,beijingfleurwangjingkongqijinghuazhinengjiadianxinjuputonggongyu,w994
